CustomerId,CatalogEntryId,score,qty,spend,u_idx,i_idx
AAEA0951-4796-4C6B-959D-0000BC3ECB97,TT16G1,3.7839975524322313,1.0,12.25,32,304
AAEA0951-4796-4C6B-959D-0000BC3ECB97,TT16G2,3.7839975524322313,1.0,12.25,32,305
AAEA0951-4796-4C6B-959D-0000BC3ECB97,TX5AW,5.850658241293739,6.0,37.5,32,398
AAEA0951-4796-4C6B-959D-0000BC3ECB97,TXR5AW,3.0640801308076813,1.0,5.45,32,418
B5F9F9C0-7C5E-4FFB-936F-0008C9C5F03E,XSAPB1047,4.2440461338325415,1.0,19.99,33,444
B5F9F9C0-7C5E-4FFB-936F-0008C9C5F03E,XSAPB1152,4.2440461338325415,1.0,19.99,33,445
BB0BC59A-C2CF-4D62-A215-000A61D39E9B,EJ16,3.1444805562457194,1.0,5.99,34,147
BB0BC59A-C2CF-4D62-A215-000A61D39E9B,EJ45,3.684072969039423,1.0,10.99,34,0
BB0BC59A-C2CF-4D62-A215-000A61D39E9B,NB1356,3.7641798306825085,1.0,11.99,34,446
BB0BC59A-C2CF-4D62-A215-000A61D39E9B,P23BALLENDTEE3,1.2,1.0,0.0,34,447
BCA60604-0F78-45FB-B4F7-001259EC6E18,XSE1046,8.801402334583733,1.0,2000.0,35,448
C0ABD0F9-81E6-4232-8D42-0007C694E67F,S10H30,3.9073833121145065,1.0,13.99,36,449
C13BDCDE-983B-4378-B453-0003CD5F670D,RBH565AW,8.801402334583733,1.0,2000.0,37,377
C8A65268-56AE-43E1-A3E0-000E2529C22B,1DBU5-P1B,5.131629535067065,1.0,49.99,38,450
D02134A0-D161-4E60-9CA3-0011BC209E27,BD18SO1,4.04374591655611,1.0,16.18,39,451
D02134A0-D161-4E60-9CA3-0011BC209E27,BD20RSW,4.14706710157271,1.0,18.05,39,452
D02134A0-D161-4E60-9CA3-0011BC209E27,BD24RSW,4.322364924487357,1.0,21.7,39,453
D02134A0-D161-4E60-9CA3-0011BC209E27,EB0709,4.616085994155906,1.0,29.45,39,454
D02134A0-D161-4E60-9CA3-0011BC209E27,TT12G2,3.3341664413690824,1.0,7.45,39,286
D02134A0-D161-4E60-9CA3-0011BC209E27,TT13G2,3.3916535322867642,1.0,7.95,39,292
D02134A0-D161-4E60-9CA3-0011BC209E27,TT15C7,3.426783379577764,1.0,8.27,39,455
D02134A0-D161-4E60-9CA3-0011BC209E27,TT16G2,3.5302002600270193,1.0,9.28,39,305
D90425E0-D632-4531-84D2-000131E180C2,INKRC22CUSTOMP,5.7107496103686,1.0,89.99,40,456
E47D78A1-BEA9-48BE-8745-000B79F0B557,NYXL0946,6.216308761279101,3.0,10.2,41,457
E47D78A1-BEA9-48BE-8745-000B79F0B557,NYXL1052,4.1978952727983705,4.0,10.0,41,458
E47D78A1-BEA9-48BE-8745-000B79F0B557,PW-BLGTP-01,5.4484952420493595,1.0,69.0,41,459
E47D78A1-BEA9-48BE-8745-000B79F0B557,PW-BLPBT-02,5.374387269895637,1.0,64.0,41,460
E47D78A1-BEA9-48BE-8745-000B79F0B557,PW-CT-26,3.597895272798371,1.0,10.0,41,461
E47D78A1-BEA9-48BE-8745-000B79F0B557,PW-DBUDHP-01,4.33549421592915,1.0,22.0,41,462
E54AD5BB-F223-4280-8852-001214510439,DF162L,3.802689685444384,1.0,12.5,42,463
E54AD5BB-F223-4280-8852-001214510439,EJ16-3D,4.143912524824194,1.0,17.99,42,464
EDAF2E28-CEE7-4060-A077-000B61D1AB32,INK22CUSTOMP,6.14868896587727,1.0,139.99,43,465
F35ED95F-483E-4952-A09F-0007A578F50C,B14HDD,5.633816607508695,2.0,67.98,44,110
F35ED95F-483E-4952-A09F-0007A578F50C,S14H30,4.566950942933564,1.0,27.99,44,274
F45A01A9-49C1-4C14-ABF7-000F9FE73069,EJ11-3D,4.438678452164381,1.0,24.5,45,466
F45A01A9-49C1-4C14-ABF7-000F9FE73069,EJ46,3.9725887222397813,1.0,15.0,45,156
FA9BE7BC-EDBB-45B6-AD57-0000B0514A41,PW-FBC,2.9900914121273585,1.0,4.99,46,259
FE53BAA7-FCA9-4BB8-B725-00123D1EB14B,DCE1030,4.600863992760918,1.0,28.99,47,467
